Production_Date,Product_Type,Output_Units,Waste_Units,Quality_Score
2023-01-20 00:00:00,ChocoMilk Deluxe,4028,24.0,80.81
2023-01-20 01:00:00,Yogurt,8454,298.0,84.84
2023-01-20 02:00:00,Cheese,5937,666.0,72.61
2023-01-20 03:00:00,Milk,9220,339.0,76.81
2023-01-20 04:00:00,Cheese,2073,205.5,75.92
2023-01-20 05:00:00,Cheese,6286,368.0,99.41
2023-01-20 06:00:00,Milk,7043,450.0,72.56
2023-01-20 07:00:00,Unicorn Cheese,8577,0.0,100.0
2023-01-20 08:00:00,Cheese,5557,340.0,95.3
2023-01-20 09:00:00,Milk,9601,428.0,82.32
2023-01-20 10:00:00,Milk,5041,151.5,72.17
2023-01-20 11:00:00,ChocoMilk Deluxe,3009,464.0,97.38
2023-01-20 12:00:00,Yogurt,8414,123.0,96.45
2023-01-20 13:00:00,Yogurt,6968,435.0,87.02
2023-01-20 14:00:00,Unicorn Cheese,6460,0.0,100.0
2023-01-20 15:00:00,Milk,9842,283.5,70.03
2023-01-20 16:00:00,Yogurt,3866,110.0,80.58
2023-01-20 17:00:00,Cheese,5677,71.0,95.65
2023-01-20 18:00:00,Milk,5155,470.0,80.73
2023-01-20 19:00:00,Milk,2772,114.0,86.51
2023-01-20 20:00:00,Yogurt,7461,453.0,90.77
2023-01-20 21:00:00,ChocoMilk Deluxe,1355,376.0,89.73
2023-01-20 22:00:00,Cheese,4125,318.0,96.7
2023-01-20 23:00:00,Cheese,5488,357.0,76.58
2023-01-21 00:00:00,Cheese,6418,157.5,79.34
2023-01-21 01:00:00,Cheese,4804,146.0,98.9
2023-01-21 02:00:00,Cheese,4727,162.0,89.05
2023-01-21 03:00:00,Yogurt,8228,438.0,79.42
2023-01-21 04:00:00,Milk,6450,231.0,86.85
2023-01-21 05:00:00,Yogurt,2297,639.0,78.23
2023-01-21 06:00:00,Unicorn Cheese,1212,0.0,100.0
2023-01-21 07:00:00,Yogurt,8100,110.0,91.88
2023-01-21 08:00:00,Milk,7831,286.5,71.3
2023-01-21 09:00:00,ChocoMilk Deluxe,3735,43.0,83.68
2023-01-21 10:00:00,Unicorn Cheese,8925,0.0,100.0
2023-01-21 11:00:00,Milk,8842,12.0,97.18
2023-01-21 12:00:00,Yogurt,9745,394.0,81.24
2023-01-21 13:00:00,Milk,4275,726.0,71.53
2023-01-21 14:00:00,Cheese,2425,188.0,89.93
2023-01-21 15:00:00,Milk,3613,249.0,99.7
2023-01-21 16:00:00,Cheese,1252,378.0,74.39
2023-01-21 17:00:00,Cheese,1600,295.0,83.7
2023-01-21 18:00:00,Milk,8124,179.0,97.83
2023-01-21 19:00:00,Cheese,7191,130.0,82.27
2023-01-21 20:00:00,Milk,7748,66.0,71.75
2023-01-21 21:00:00,Yogurt,3912,103.0,93.22
2023-01-21 22:00:00,Yogurt,6643,411.0,82.71
2023-01-21 23:00:00,Milk,5877,208.0,81.31
2023-01-22 00:00:00,Milk,5675,380.0,82.24
2023-01-22 01:00:00,Cheese,5278,107.0,85.21
2023-01-22 02:00:00,Cheese,8112,441.0,89.32
2023-01-22 03:00:00,Yogurt,8211,364.0,80.47
2023-01-22 04:00:00,ChocoMilk Deluxe,6247,159.0,94.16
2023-01-22 05:00:00,Yogurt,6154,13.0,84.54
2023-01-22 06:00:00,Yogurt,4850,307.5,79.45
2023-01-22 07:00:00,Milk,5586,187.5,79.63
2023-01-22 08:00:00,ChocoMilk Deluxe,6261,367.0,97.24
2023-01-22 09:00:00,Milk,6398,355.0,99.08
2023-01-22 10:00:00,Milk,1203,34.0,81.66
2023-01-22 11:00:00,Yogurt,4287,249.0,85.24
2023-01-22 12:00:00,ChocoMilk Deluxe,4105,209.0,91.5
2023-01-22 13:00:00,Yogurt,6301,493.5,73.93
2023-01-22 14:00:00,Cheese,9558,412.0,80.24
2023-01-22 15:00:00,ChocoMilk Deluxe,5545,189.0,77.34
2023-01-22 16:00:00,Yogurt,7654,289.5,72.98
2023-01-22 17:00:00,Yogurt,3942,496.0,89.82
2023-01-22 18:00:00,Milk,8199,55.0,88.86
2023-01-22 19:00:00,Milk,9420,143.0,92.04
2023-01-22 20:00:00,Yogurt,1849,231.0,93.97
2023-01-22 21:00:00,Milk,1174,363.0,79.04
2023-01-22 22:00:00,Cheese,9667,475.5,77.15
2023-01-22 23:00:00,Cheese,1846,393.0,86.0
2023-01-23 00:00:00,Yogurt,8380,121.0,89.6
2023-01-23 01:00:00,Milk,8619,270.0,91.09
2023-01-23 02:00:00,ChocoMilk Deluxe,5420,68.0,93.44
2023-01-23 03:00:00,Milk,3646,227.0,80.85
2023-01-23 04:00:00,Yogurt,9185,159.0,82.22
2023-01-23 05:00:00,Milk,5205,270.0,75.52
2023-01-23 06:00:00,Milk,8754,601.5,73.3
2023-01-23 07:00:00,Yogurt,7615,292.0,90.73
2023-01-23 08:00:00,Cheese,6806,28.0,80.86
2023-01-23 09:00:00,Yogurt,7800,419.0,84.31
2023-01-23 10:00:00,Milk,8157,52.0,82.15
2023-01-23 11:00:00,Milk,3233,492.0,80.68
2023-01-23 12:00:00,Unicorn Cheese,7472,0.0,100.0
2023-01-23 13:00:00,Cheese,2136,209.0,83.71
2023-01-23 14:00:00,Milk,8004,27.0,95.51
2023-01-23 15:00:00,Cheese,3457,361.5,79.04
2023-01-23 16:00:00,Milk,2780,181.0,97.64
2023-01-23 17:00:00,Cheese,4708,220.0,82.95
2023-01-23 18:00:00,ChocoMilk Deluxe,2356,546.0,75.41
2023-01-23 19:00:00,Yogurt,4861,492.0,79.92
2023-01-23 20:00:00,Cheese,9167,666.0,71.48
2023-01-23 21:00:00,Yogurt,9989,179.0,98.4
2023-01-23 22:00:00,Unicorn Cheese,3789,0.0,100.0
2023-01-23 23:00:00,Yogurt,4457,214.0,83.98
2023-01-24 00:00:00,ChocoMilk Deluxe,4329,12.0,98.1
2023-01-24 01:00:00,Milk,4243,13.5,74.61
2023-01-24 02:00:00,ChocoMilk Deluxe,1743,568.5,70.19
2023-01-24 03:00:00,Unicorn Cheese,4518,0.0,100.0
2023-01-24 04:00:00,Milk,4555,408.0,98.64
2023-01-24 05:00:00,ChocoMilk Deluxe,7358,174.0,95.41
2023-01-24 06:00:00,Cheese,9997,300.0,82.71
2023-01-24 07:00:00,Milk,8605,217.0,80.94
2023-01-24 08:00:00,ChocoMilk Deluxe,3263,310.0,88.69
2023-01-24 09:00:00,Milk,2163,394.5,73.73
2023-01-24 10:00:00,Unicorn Cheese,8815,0.0,100.0
2023-01-24 11:00:00,Milk,1622,380.0,88.3
2023-01-24 12:00:00,Unicorn Cheese,4807,0.0,100.0
2023-01-24 13:00:00,Milk,4133,334.0,93.19
2023-01-24 14:00:00,Yogurt,4037,159.0,83.98
2023-01-24 15:00:00,Unicorn Cheese,8101,0.0,100.0
2023-01-24 16:00:00,Unicorn Cheese,9351,0.0,100.0
2023-01-24 17:00:00,Yogurt,9481,317.0,84.35
2023-01-24 18:00:00,ChocoMilk Deluxe,4725,125.0,92.43
2023-01-24 19:00:00,Yogurt,8148,303.0,91.46
2023-01-24 20:00:00,Milk,3333,304.0,92.27
2023-01-24 21:00:00,Milk,9428,102.0,77.2
2023-01-24 22:00:00,Yogurt,3927,250.5,71.0
2023-01-24 23:00:00,Milk,6695,115.0,98.21
2023-01-25 00:00:00,Milk,3499,20.0,82.37
2023-01-25 01:00:00,Yogurt,7986,60.0,89.15
2023-01-25 02:00:00,Milk,6461,265.0,81.62
2023-01-25 03:00:00,Yogurt,6983,234.0,92.59
2023-01-25 04:00:00,Milk,3509,433.0,87.75
2023-01-25 05:00:00,Milk,1419,732.0,70.47
2023-01-25 06:00:00,Milk,3890,31.0,90.24
2023-01-25 07:00:00,Milk,4687,691.5,77.49
2023-01-25 08:00:00,Yogurt,8922,228.0,88.3
2023-01-25 09:00:00,Milk,6514,11.0,83.68
2023-01-25 10:00:00,Yogurt,9903,690.0,72.58
2023-01-25 11:00:00,Milk,2874,544.5,70.75
2023-01-25 12:00:00,Milk,1100,157.0,83.01
2023-01-25 13:00:00,Milk,8813,432.0,82.49
2023-01-25 14:00:00,Milk,3307,321.0,82.51
2023-01-25 15:00:00,Milk,3442,386.0,84.73
2023-01-25 16:00:00,Milk,9653,322.0,82.2
2023-01-25 17:00:00,ChocoMilk Deluxe,4697,370.5,77.47
2023-01-25 18:00:00,Cheese,8357,363.0,90.49
2023-01-25 19:00:00,Milk,1496,228.0,83.71
2023-01-25 20:00:00,ChocoMilk Deluxe,8964,73.0,84.23
2023-01-25 21:00:00,ChocoMilk Deluxe,3352,138.0,91.13
2023-01-25 22:00:00,Yogurt,3356,479.0,89.99
2023-01-25 23:00:00,Cheese,2547,333.0,87.16
2023-01-26 00:00:00,Milk,9549,189.0,86.05
2023-01-26 01:00:00,Milk,3327,19.0,86.63
2023-01-26 02:00:00,ChocoMilk Deluxe,1199,714.0,72.07
2023-01-26 03:00:00,Milk,3689,360.0,90.5
2023-01-26 04:00:00,Cheese,1552,359.0,81.63
2023-01-26 05:00:00,Yogurt,6028,458.0,87.24
2023-01-26 06:00:00,Milk,5664,435.0,89.1
2023-01-26 07:00:00,Milk,3769,246.0,93.08
2023-01-26 08:00:00,ChocoMilk Deluxe,1897,304.0,81.31
2023-01-26 09:00:00,Cheese,1068,355.0,90.57
2023-01-26 10:00:00,Milk,7164,491.0,81.19
2023-01-26 11:00:00,Yogurt,8148,493.0,83.62
2023-01-26 12:00:00,Milk,1477,357.0,94.28
2023-01-26 13:00:00,Milk,2972,204.0,82.19
2023-01-26 14:00:00,Milk,3820,697.5,79.07
2023-01-26 15:00:00,Cheese,4558,115.0,99.11
2023-01-26 16:00:00,Cheese,5641,260.0,88.56
2023-01-26 17:00:00,Yogurt,1632,381.0,75.48
2023-01-26 18:00:00,Unicorn Cheese,4822,0.0,100.0
2023-01-26 19:00:00,Cheese,1810,424.0,96.48
2023-01-26 20:00:00,Milk,5337,77.0,84.46
2023-01-26 21:00:00,Yogurt,1702,245.0,94.06
2023-01-26 22:00:00,Yogurt,4454,33.0,84.74
2023-01-26 23:00:00,Milk,2674,406.0,93.29
2023-01-27 00:00:00,Milk,6180,484.5,73.6
2023-01-27 01:00:00,Yogurt,4900,370.0,81.52
2023-01-27 02:00:00,Unicorn Cheese,1094,0.0,100.0
2023-01-27 03:00:00,Milk,3731,300.0,91.15
2023-01-27 04:00:00,Yogurt,8803,262.0,90.65
2023-01-27 05:00:00,Yogurt,1637,495.0,91.88
2023-01-27 06:00:00,Yogurt,4396,70.0,98.68
2023-01-27 07:00:00,Milk,6016,6.0,86.55
2023-01-27 08:00:00,Milk,1715,42.0,76.86
2023-01-27 09:00:00,Yogurt,4648,705.0,78.94
2023-01-27 10:00:00,ChocoMilk Deluxe,8865,410.0,80.66
2023-01-27 11:00:00,Cheese,5547,226.5,74.32
2023-01-27 12:00:00,Cheese,5173,466.0,98.59
2023-01-27 13:00:00,Yogurt,1861,482.0,88.43
2023-01-27 14:00:00,Milk,4957,384.0,71.59
2023-01-27 15:00:00,Cheese,5351,582.0,72.54
2023-01-27 16:00:00,Cheese,1831,451.0,83.1
2023-01-27 17:00:00,Yogurt,8825,328.0,98.55
2023-01-27 18:00:00,Milk,6926,17.0,80.95
2023-01-27 19:00:00,ChocoMilk Deluxe,5213,462.0,81.74
2023-01-27 20:00:00,ChocoMilk Deluxe,4661,13.0,94.96
2023-01-27 21:00:00,Cheese,3019,367.5,71.58
2023-01-27 22:00:00,ChocoMilk Deluxe,2521,393.0,96.52
2023-01-27 23:00:00,Milk,2764,82.5,72.39
2023-01-28 00:00:00,Milk,6869,482.0,86.0
2023-01-28 01:00:00,Unicorn Cheese,1154,0.0,100.0
2023-01-28 02:00:00,Cheese,7888,634.5,75.57
2023-01-28 03:00:00,Yogurt,4857,80.0,99.07
2023-01-28 04:00:00,Cheese,8002,158.0,98.2
2023-01-28 05:00:00,Milk,1387,555.0,72.37
2023-01-28 06:00:00,Milk,4576,355.0,81.08
2023-01-28 07:00:00,Milk,7250,486.0,73.07
2023-01-28 08:00:00,Yogurt,1535,466.0,87.43
2023-01-28 09:00:00,Cheese,6162,258.0,76.43
2023-01-28 10:00:00,Milk,4595,283.0,96.95
2023-01-28 11:00:00,Milk,4498,501.0,70.57
2023-01-28 12:00:00,Cheese,2494,42.0,85.44
2023-01-28 13:00:00,Yogurt,2823,7.0,99.24
2023-01-28 14:00:00,Milk,2554,438.0,73.13
2023-01-28 15:00:00,ChocoMilk Deluxe,2714,233.0,89.25
2023-01-28 16:00:00,ChocoMilk Deluxe,5052,217.0,95.27
2023-01-28 17:00:00,Cheese,2177,61.0,89.92
2023-01-28 18:00:00,Yogurt,8741,98.0,84.24
2023-01-28 19:00:00,ChocoMilk Deluxe,3825,210.0,87.18
2023-01-28 20:00:00,Yogurt,7766,286.5,76.09
2023-01-28 21:00:00,Milk,1704,456.0,88.2
2023-01-28 22:00:00,Yogurt,9800,62.0,82.88
2023-01-28 23:00:00,Milk,4251,300.0,92.83
2023-01-29 00:00:00,Milk,8856,325.5,76.32
2023-01-29 01:00:00,Unicorn Cheese,5672,0.0,100.0
2023-01-29 02:00:00,Milk,7159,403.5,78.46
2023-01-29 03:00:00,Cheese,3555,424.0,97.94
2023-01-29 04:00:00,Milk,5498,380.0,87.7
2023-01-29 05:00:00,Yogurt,4073,224.0,96.33
2023-01-29 06:00:00,Cheese,1106,748.5,78.63
2023-01-29 07:00:00,Milk,1995,259.5,71.53
2023-01-29 08:00:00,ChocoMilk Deluxe,7296,388.0,86.08
2023-01-29 09:00:00,Yogurt,9729,387.0,81.38
2023-01-29 10:00:00,Yogurt,9451,149.0,91.96
2023-01-29 11:00:00,Cheese,8774,104.0,96.71
2023-01-29 12:00:00,ChocoMilk Deluxe,2814,394.5,74.23
2023-01-29 13:00:00,Cheese,2746,339.0,81.66
2023-01-29 14:00:00,ChocoMilk Deluxe,7392,133.0,99.87
2023-01-29 15:00:00,Cheese,8364,156.0,86.69
2023-01-29 16:00:00,Milk,4469,355.0,90.98
2023-01-29 17:00:00,Cheese,2274,88.0,99.86
2023-01-29 18:00:00,Milk,6581,471.0,85.67
2023-01-29 19:00:00,Yogurt,2994,315.0,76.36
2023-01-29 20:00:00,Yogurt,6708,309.0,93.5
2023-01-29 21:00:00,ChocoMilk Deluxe,7400,481.0,90.39
2023-01-29 22:00:00,Milk,8614,162.0,96.09
2023-01-29 23:00:00,Milk,8183,185.0,82.13
2023-01-30 00:00:00,Milk,7433,385.0,93.24
2023-01-30 01:00:00,Milk,6625,456.0,96.72
2023-01-30 02:00:00,Cheese,4683,316.0,90.95
2023-01-30 03:00:00,Cheese,7834,163.0,80.66
2023-01-30 04:00:00,Cheese,2633,385.0,80.11
2023-01-30 05:00:00,Cheese,5572,693.0,78.29
2023-01-30 06:00:00,ChocoMilk Deluxe,6154,43.0,85.07
2023-01-30 07:00:00,Cheese,3070,300.0,89.6
2023-01-30 08:00:00,Yogurt,5704,172.0,85.3
2023-01-30 09:00:00,Cheese,1083,669.0,73.61
2023-01-30 10:00:00,Yogurt,5279,37.0,83.1
2023-01-30 11:00:00,Unicorn Cheese,6197,0.0,100.0
2023-01-30 12:00:00,Yogurt,4301,44.0,94.41
2023-01-30 13:00:00,Unicorn Cheese,9484,0.0,100.0
2023-01-30 14:00:00,Yogurt,4035,30.0,98.19
2023-01-30 15:00:00,Yogurt,6082,417.0,79.49
2023-01-30 16:00:00,Cheese,9403,88.5,72.3
2023-01-30 17:00:00,Milk,2573,679.5,77.78
2023-01-30 18:00:00,Yogurt,5966,304.0,80.99
2023-01-30 19:00:00,Cheese,8549,452.0,83.44
2023-01-30 20:00:00,Milk,3225,428.0,94.9
2023-01-30 21:00:00,Yogurt,5309,588.0,76.64
2023-01-30 22:00:00,Yogurt,2229,277.5,71.31
2023-01-30 23:00:00,Milk,3670,274.0,86.0
2023-01-31 00:00:00,Milk,4784,484.5,74.76
2023-01-31 01:00:00,Cheese,5467,420.0,97.04
2023-01-31 02:00:00,Milk,6955,310.0,93.95
2023-01-31 03:00:00,Cheese,4118,338.0,83.61
2023-01-31 04:00:00,Milk,5587,304.0,83.64
2023-01-31 05:00:00,Unicorn Cheese,1307,0.0,100.0
2023-01-31 06:00:00,Cheese,1022,282.0,89.36
2023-01-31 07:00:00,Cheese,8272,171.0,81.38
2023-01-31 08:00:00,ChocoMilk Deluxe,4243,422.0,80.35
2023-01-31 09:00:00,ChocoMilk Deluxe,2128,412.5,74.1
2023-01-31 10:00:00,Milk,6622,40.0,95.63
2023-01-31 11:00:00,Milk,9915,357.0,77.89
2023-01-31 12:00:00,Yogurt,4861,127.5,77.82
2023-01-31 13:00:00,Milk,4150,4.0,82.77
2023-01-31 14:00:00,Cheese,6469,141.0,92.09
2023-01-31 15:00:00,Milk,2674,133.5,77.6
2023-01-31 16:00:00,ChocoMilk Deluxe,5427,348.0,80.0
2023-01-31 17:00:00,Cheese,9628,121.5,75.01
2023-01-31 18:00:00,ChocoMilk Deluxe,2785,367.0,81.21
2023-01-31 19:00:00,Milk,3087,3.0,80.07
2023-01-31 20:00:00,Unicorn Cheese,7765,0.0,100.0
2023-01-31 21:00:00,Unicorn Cheese,6354,0.0,100.0
2023-01-31 22:00:00,Unicorn Cheese,4329,0.0,100.0
2023-01-31 23:00:00,Milk,7789,373.0,83.79
2023-02-01 00:00:00,Yogurt,8442,204.0,89.35
2023-02-01 01:00:00,Milk,8403,18.0,81.59
2023-02-01 02:00:00,Yogurt,7224,67.0,83.21
2023-02-01 03:00:00,Yogurt,7103,455.0,87.21
2023-02-01 04:00:00,Yogurt,7567,436.0,98.45
2023-02-01 05:00:00,Milk,5090,220.5,75.14
2023-02-01 06:00:00,Yogurt,6932,538.5,73.76
2023-02-01 07:00:00,Milk,5490,487.5,75.52
2023-02-01 08:00:00,ChocoMilk Deluxe,5031,108.0,81.7
2023-02-01 09:00:00,Milk,4284,58.0,94.27
2023-02-01 10:00:00,ChocoMilk Deluxe,4180,224.0,90.25
2023-02-01 11:00:00,ChocoMilk Deluxe,9885,523.5,70.74
2023-02-01 12:00:00,Milk,9098,278.0,86.78
2023-02-01 13:00:00,Cheese,1813,30.0,76.77
2023-02-01 14:00:00,Yogurt,8567,380.0,91.49
2023-02-01 15:00:00,Cheese,3269,373.0,84.64
2023-02-01 16:00:00,Milk,2140,558.0,76.41
2023-02-01 17:00:00,Yogurt,2664,21.0,93.96
2023-02-01 18:00:00,Unicorn Cheese,3033,0.0,100.0
2023-02-01 19:00:00,ChocoMilk Deluxe,5226,714.0,78.95
2023-02-01 20:00:00,Milk,4591,423.0,88.16
2023-02-01 21:00:00,Milk,1017,340.5,71.59
2023-02-01 22:00:00,Milk,4446,60.0,99.01
2023-02-01 23:00:00,Unicorn Cheese,3235,0.0,100.0
2023-02-02 00:00:00,Cheese,7966,157.5,79.85
2023-02-02 01:00:00,Yogurt,3748,382.0,87.01
2023-02-02 02:00:00,Yogurt,2851,498.0,90.68
2023-02-02 03:00:00,Cheese,4439,157.0,84.92
2023-02-02 04:00:00,Milk,8467,218.0,94.89
2023-02-02 05:00:00,Milk,5426,445.0,95.63
2023-02-02 06:00:00,ChocoMilk Deluxe,3559,0.0,83.4
2023-02-02 07:00:00,ChocoMilk Deluxe,4764,189.0,92.0
2023-02-02 08:00:00,Milk,3876,487.0,93.84
2023-02-02 09:00:00,Yogurt,8427,370.5,70.26
2023-02-02 10:00:00,Yogurt,7648,493.0,88.61
2023-02-02 11:00:00,Milk,4893,275.0,91.41
2023-02-02 12:00:00,ChocoMilk Deluxe,8690,226.5,77.68
2023-02-02 13:00:00,ChocoMilk Deluxe,5269,423.0,89.3
2023-02-02 14:00:00,Unicorn Cheese,9994,0.0,100.0
2023-02-02 15:00:00,ChocoMilk Deluxe,9668,379.0,85.97
2023-02-02 16:00:00,ChocoMilk Deluxe,7280,58.5,70.81
2023-02-02 17:00:00,Cheese,6907,158.0,87.58
2023-02-02 18:00:00,Yogurt,4445,499.0,84.52
2023-02-02 19:00:00,Yogurt,3601,165.0,96.09
2023-02-02 20:00:00,ChocoMilk Deluxe,9322,138.0,92.13
2023-02-02 21:00:00,Yogurt,8500,25.0,99.74
2023-02-02 22:00:00,Milk,1294,309.0,74.39
2023-02-02 23:00:00,Unicorn Cheese,5708,0.0,100.0
2023-02-03 00:00:00,ChocoMilk Deluxe,6523,247.5,70.39
2023-02-03 01:00:00,Milk,6747,327.0,88.95
2023-02-03 02:00:00,Milk,3918,454.5,73.01
2023-02-03 03:00:00,Unicorn Cheese,1387,0.0,100.0
2023-02-03 04:00:00,Yogurt,9944,378.0,76.22
2023-02-03 05:00:00,Cheese,3539,389.0,87.01
2023-02-03 06:00:00,ChocoMilk Deluxe,5297,576.0,76.46
2023-02-03 07:00:00,Milk,8926,190.0,97.4
2023-02-03 08:00:00,Cheese,1649,600.0,71.68
2023-02-03 09:00:00,Yogurt,7179,348.0,83.4
2023-02-03 10:00:00,Milk,3105,331.0,99.28
2023-02-03 11:00:00,Milk,9507,477.0,72.86
2023-02-03 12:00:00,Yogurt,3137,284.0,82.89
2023-02-03 13:00:00,Milk,3916,634.5,79.26
2023-02-03 14:00:00,ChocoMilk Deluxe,3562,397.0,83.4
2023-02-03 15:00:00,ChocoMilk Deluxe,4554,165.0,97.98
2023-02-03 16:00:00,ChocoMilk Deluxe,4309,541.5,79.93
2023-02-03 17:00:00,Milk,4028,241.5,71.89
2023-02-03 18:00:00,Cheese,6517,225.0,73.62
2023-02-03 19:00:00,ChocoMilk Deluxe,7267,123.0,83.84
2023-02-03 20:00:00,Yogurt,5166,142.5,70.46
2023-02-03 21:00:00,Milk,8867,385.5,71.69
2023-02-03 22:00:00,Yogurt,7456,207.0,81.52
2023-02-03 23:00:00,Yogurt,8151,64.5,79.63
2023-02-04 00:00:00,Cheese,3115,217.5,73.62
2023-02-04 01:00:00,ChocoMilk Deluxe,6382,68.0,95.51
2023-02-04 02:00:00,Milk,6728,457.0,85.78
2023-02-04 03:00:00,Yogurt,2264,220.0,80.61
2023-02-04 04:00:00,Cheese,8089,270.0,90.47
2023-02-04 05:00:00,Cheese,9146,391.5,77.11
2023-02-04 06:00:00,Milk,7903,439.5,71.8
2023-02-04 07:00:00,Cheese,8879,413.0,81.69
2023-02-04 08:00:00,ChocoMilk Deluxe,3922,189.0,72.21
2023-02-04 09:00:00,Milk,6319,239.0,82.39
2023-02-04 10:00:00,Cheese,5166,138.0,81.55
2023-02-04 11:00:00,ChocoMilk Deluxe,5134,453.0,71.71
2023-02-04 12:00:00,Cheese,6702,411.0,91.49
2023-02-04 13:00:00,Cheese,6433,63.0,89.42
2023-02-04 14:00:00,Milk,3409,9.0,88.37
2023-02-04 15:00:00,Yogurt,5917,270.0,83.55
2023-02-04 16:00:00,Yogurt,3630,296.0,96.58
2023-02-04 17:00:00,Cheese,6902,416.0,91.31
2023-02-04 18:00:00,Cheese,8942,193.0,95.59
2023-02-04 19:00:00,Cheese,1243,18.0,95.91
2023-02-04 20:00:00,Yogurt,1021,287.0,87.07
2023-02-04 21:00:00,Cheese,1484,191.0,96.15
2023-02-04 22:00:00,Cheese,5600,410.0,98.31
2023-02-04 23:00:00,Milk,9832,696.0,71.61
2023-02-05 00:00:00,ChocoMilk Deluxe,8800,138.0,70.81
2023-02-05 01:00:00,Milk,4763,748.5,71.54
2023-02-05 02:00:00,Yogurt,7304,15.0,84.13
2023-02-05 03:00:00,Cheese,1718,339.0,74.9
2023-02-05 04:00:00,Unicorn Cheese,5081,0.0,100.0
2023-02-05 05:00:00,Cheese,9390,160.5,77.01
2023-02-05 06:00:00,Cheese,4405,93.0,83.7
2023-02-05 07:00:00,Milk,6935,432.0,80.88
2023-02-05 08:00:00,Yogurt,5802,0.0,70.84
2023-02-05 09:00:00,Milk,2366,429.0,80.22
2023-02-05 10:00:00,ChocoMilk Deluxe,1867,130.0,92.82
2023-02-05 11:00:00,Cheese,8799,580.5,73.98
2023-02-05 12:00:00,Milk,9468,360.0,77.68
2023-02-05 13:00:00,Milk,6548,378.0,82.19
2023-02-05 14:00:00,ChocoMilk Deluxe,7549,541.5,74.12
2023-02-05 15:00:00,ChocoMilk Deluxe,6508,291.0,70.31
2023-02-05 16:00:00,ChocoMilk Deluxe,1195,406.0,91.58
2023-02-05 17:00:00,Milk,2571,300.0,82.06
2023-02-05 18:00:00,ChocoMilk Deluxe,3745,343.5,72.87
2023-02-05 19:00:00,Yogurt,7894,284.0,88.48
2023-02-05 20:00:00,Milk,8154,26.0,90.71
2023-02-05 21:00:00,Milk,8866,300.0,83.82
2023-02-05 22:00:00,Yogurt,9814,307.0,94.16
2023-02-05 23:00:00,Milk,4418,112.0,93.14
2023-02-06 00:00:00,Cheese,9180,271.0,95.81
2023-02-06 01:00:00,Yogurt,8407,157.0,81.29
2023-02-06 02:00:00,Yogurt,8765,13.0,98.79
2023-02-06 03:00:00,Milk,9909,199.0,93.61
2023-02-06 04:00:00,Yogurt,9543,31.5,70.13
2023-02-06 05:00:00,ChocoMilk Deluxe,2297,400.0,90.81
2023-02-06 06:00:00,Yogurt,9380,136.0,84.99
2023-02-06 07:00:00,Cheese,1310,416.0,95.87
2023-02-06 08:00:00,Unicorn Cheese,2219,0.0,100.0
2023-02-06 09:00:00,Milk,1615,423.0,76.31
2023-02-06 10:00:00,Milk,1750,230.0,82.37
2023-02-06 11:00:00,Milk,7585,78.0,89.08
2023-02-06 12:00:00,Yogurt,4627,349.0,80.78
2023-02-06 13:00:00,Yogurt,5159,459.0,83.21
2023-02-06 14:00:00,Milk,1863,261.0,81.32
2023-02-06 15:00:00,Yogurt,6602,406.5,72.55
2023-02-06 16:00:00,Cheese,3292,15.0,74.36
2023-02-06 17:00:00,Yogurt,6782,37.5,74.68
2023-02-06 18:00:00,Milk,9711,223.0,86.24
2023-02-06 19:00:00,Milk,5395,112.0,98.52
2023-02-06 20:00:00,Unicorn Cheese,5181,0.0,100.0
2023-02-06 21:00:00,Milk,7184,426.0,77.49
2023-02-06 22:00:00,Yogurt,2526,543.0,78.25
2023-02-06 23:00:00,Cheese,8175,133.5,74.02
2023-02-07 00:00:00,Cheese,4544,37.0,80.92
2023-02-07 01:00:00,Cheese,4174,341.0,96.26
2023-02-07 02:00:00,ChocoMilk Deluxe,4364,456.0,78.05
2023-02-07 03:00:00,Cheese,6808,233.0,99.59
2023-02-07 04:00:00,Milk,7993,334.5,72.4
2023-02-07 05:00:00,Yogurt,6732,157.0,95.07
2023-02-07 06:00:00,Milk,9311,253.0,97.59
2023-02-07 07:00:00,Milk,4297,250.0,81.49
2023-02-07 08:00:00,ChocoMilk Deluxe,9843,86.0,87.89
2023-02-07 09:00:00,Cheese,7824,149.0,99.56
2023-02-07 10:00:00,Yogurt,3311,468.0,90.4
2023-02-07 11:00:00,Milk,5711,156.0,96.69
2023-02-07 12:00:00,Cheese,6056,664.5,76.4
2023-02-07 13:00:00,Milk,2483,612.0,72.33
2023-02-07 14:00:00,Yogurt,4342,417.0,90.93
2023-02-07 15:00:00,Yogurt,9761,69.0,99.64
2023-02-07 16:00:00,Cheese,6423,274.0,86.38
2023-02-07 17:00:00,Cheese,3024,11.0,82.92
2023-02-07 18:00:00,Milk,6349,211.5,72.62
2023-02-07 19:00:00,Milk,4588,301.0,81.54
2023-02-07 20:00:00,Yogurt,9852,59.0,94.67
2023-02-07 21:00:00,Yogurt,6750,16.5,70.79
2023-02-07 22:00:00,Milk,9319,127.5,74.46
2023-02-07 23:00:00,Milk,1464,669.0,75.6
2023-02-08 00:00:00,Yogurt,5354,40.0,96.38
2023-02-08 01:00:00,Yogurt,6184,219.0,74.05
2023-02-08 02:00:00,Yogurt,5858,522.0,73.92
2023-02-08 03:00:00,Cheese,7381,242.0,86.82
